web-scraper-order,web-scraper-start-url,image-src,title,price
"1699472548-3145","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-006323.jpg?itok=Yi1AEjbg","Christmas Centrepiece 29 x 14cm","R 79.99"
"1699472548-3146","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-006322.jpg?itok=rkXvNGdw","Christmas Wine Bottle Decoration 42cm","R 59.99"
"1699472548-3147","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-000041.jpg?itok=dMglvvBP","Elf Hologramic Scratch Set","R 49.98"
"1699472548-3148","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-001081.jpg?itok=uECKXoH5","Christmas Dress Up Tutu 26cm","R 99.99"
"1699472548-3149","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-000982.jpg?itok=jszhf1IA","Christmas Tree Decor Tree Topper 20cm","R 37.99"
"1699472548-3150","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/266-000484.jpg?itok=8OdBEYo2","Transforming Dragon Robot","R 49.98"
"1699472548-3151","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/266-000485.jpg?itok=k6cl33q2","Transforming Dragon Robot","R 89.99"
"1699472548-3152","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/261-009917.jpg?itok=ESDyqs1V","Water Gun Pump Action","R 179.99"
"1699472548-3153","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/266-000106.jpg?itok=7tgFaB7F","Archery Indian Play Set, 5 Piece","R 29.99"
"1699472548-3154","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-000090.jpg?itok=l6w-4Mv_","Monster Jeep, Friction","R 99.99"
"1699472548-3155","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-000988.jpg?itok=KyPNWM9o","Baby Educational Musical Phone, 15cm","R 119.98"
"1699472548-3156","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-008012.jpg?itok=StOxwkrj","Paint Your Own Jewellery Box","R 89.99"
"1699472548-3157","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/467-000043.jpg?itok=trF-_giX","Beach Bucket Set, 5 Piece","R 99.99"
"1699472548-3158","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/463-000159.jpg?itok=D1KQTE-8","Splash Prank Water Toy","R 59.99"
"1699472548-3159","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-001128.jpg?itok=9q0hZdfJ","Christmas Novelty Slapper Band 20cm","R 24.99"
"1699472548-3160","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-000023.jpg?itok=AszW0eMh","Coffee Cake Set With Kettle, 11 Piece","R 99.99"
"1699472548-3161","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-000273.jpg?itok=JImJIiLf","Fashion Doll Fridge Grocery Set","R 99.99"
"1699472548-3162","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-006326.jpg?itok=mFEtPQdo","Christmas Table Decor Angel 16cm","R 54.99"
"1699472548-3163","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-000180.jpg?itok=qJsWRTqX","Fairy Doll With Wings Accessory, 29cm","R 99.99"
"1699472548-3164","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-000100.jpg?itok=c-PAgxGU","Jumbo Make Up Set, 10 Piece","R 99.99"
"1699472548-3165","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-000104.jpg?itok=cQeQTbWs","Make Up Set, 6 Piece","R 49.98"
"1699472548-3166","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-001082.jpg?itok=fTKHnQMI","Christmas Dress Up Apron Felt 77cm","R 44.99"
"1699472548-3167","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/564-000042.jpg?itok=PmWM2JCN","Bubble Wand, 25cm","R 9.99"
"1699472548-3168","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-007000.jpg?itok=_6vJcxf8","Cash Register Sound","R 149.99"
"1699472548-3169","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-000554.jpg?itok=Q22I1uuJ","Christmas Stocking Hessian w Print 42cm","R 69.99"
"1699472548-3170","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-000500.jpg?itok=v1TqIool","Handheld Projector Torch","R 59.99"
"1699472548-3171","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-006319.jpg?itok=n4nnXiwb","Felt Place Mat 43 x 30cm","R 29.99"
"1699472548-3172","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-006001.jpg?itok=LoRhy8hL","Pan Play Set With Food, 7 Piece","R 49.98"
"1699472548-3173","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/265-000326.jpg?itok=XeDNGyWE","Radio Controlled Stunt Car, Metallic","R 299.98"
"1699472548-3174","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/067-006324.jpg?itok=zXOru5Mq","Christmas Tree Decor 25cm","R 69.99"
"1699472548-3175","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=24","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/261-000011-A.jpg?itok=gElfoaJZ","Rifle Gun Play Set, 17 Piece","R 149.99"
"1699472565-3176","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-009104.jpg?itok=limAgn4A","Baby Doll Stroller, 51cm","R 89.99"
"1699472565-3177","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/203-005013.jpg?itok=rqQPbh7x","Buzz Wire Drinking Game","R 179.99"
"1699472565-3178","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/466-000104.jpg?itok=mowEcmEs","Icon Faces Plastic Ball, 20cm","R 24.99"
"1699472565-3179","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-003371.jpg?itok=y5uBAM4p","Family Pool Doll Playset","R 169.99"
"1699472565-3180","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-001680.jpg?itok=SAQctnKf","Farm Tractor","R 49.98"
"1699472565-3181","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-000005.jpg?itok=kd0yOFby","Farm Tractor Play Set, 6 Piece","R 99.99"
"1699472565-3182","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-003216.jpg?itok=Rujzq5eu","Princess Fashion Doll, 28cm","R 139.99"
"1699472565-3183","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-000201.jpg?itok=w_PWeMFC","Baby Educational 4 Tier Ball Drop","R 119.98"
"1699472565-3184","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-000003.jpg?itok=eidAMnLj","Bike, Friction","R 49.98"
"1699472565-3185","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/466-000020.jpg?itok=eiAwVHqj","Frisbee, 25cm","R 39.98"
"1699472565-3186","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/466-000068.jpg?itok=xRdIZjPs","Basketball, Size 7","R 139.99"
"1699472565-3187","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-000042.jpg?itok=ik9OuUco","Baby Stuffed Rattle With Squeak","R 69.99"
"1699472565-3188","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/203-005000.jpg?itok=wQ9oSIbJ","Beer Pong Drinking Game 36 Piece","R 119.98"
"1699472565-3189","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/467-096031.jpg?itok=hDC3OuxA","Boogie Board, 78cm","R 229.99"
"1699472565-3190","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/466-000006.jpg?itok=4b6LOoDe","Castle Play Tent, 105 x 130cm","R 249.98"
"1699472565-3191","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/261-000020.jpg?itok=maQiSuCd","Rifle Gun Play Set, 8 Piece","R 149.99"
"1699472565-3192","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-000703.jpg?itok=f2wv47HA","Mini Mermaid Doll, 15cm","R 29.99"
"1699472565-3193","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-000097.jpg?itok=e-zFODWA","Bath Crayons, 6 Piece","R 39.98"
"1699472565-3194","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/265-000325.jpg?itok=uBTWK0bU","Radio Controlled Stunt Car, Graffiti","R 299.98"
"1699472565-3195","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-000173.jpg?itok=dYl-k0yw","Diamond Art Canvas, 20 x 20cm","R 89.99"
"1699472565-3196","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/301-005130-B.jpg?itok=XN1r2FLS","100 Bulb String Light Warm White 10m","R 79.99"
"1699472565-3197","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/301-005131-B.jpg?itok=xPR2LCwJ","100 Bulb String Light Cool White 10m","R 79.99"
"1699472565-3198","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/301-005129-A.jpg?itok=Mb7TFmik","50 Bulb String Light Colours 5m","R 59.99"
"1699472565-3199","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/301-005131-A.jpg?itok=gSTSEOxP","50 Bulb String Light Cool White 5m","R 59.99"
"1699472565-3200","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/301-005126-A.jpg?itok=kn9PKVBB","50 Bulb Outdoor Light Colours 5m","R 79.99"
"1699472565-3201","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/301-005127-A.jpg?itok=erTGCLFG","50 Bulb Outdoor Light Warm White 5m","R 79.99"
"1699472565-3202","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/301-005128-A.jpg?itok=G5s0rS8j","50 Bulb Outdoor Light Cool White 5m","R 79.99"
"1699472565-3203","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/573-000340.jpg?itok=eZRGPiYj","Wilbur Smith A Format Novels","R 119.98"
"1699472565-3204","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-000105-A.jpg?itok=riyYrxDy","Rag Doll, 60cm","R 179.99"
"1699472565-3205","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-010030.jpg?itok=NJspS37h","Ballerina Rag Doll In Tutu, 50cm","R 159.99"
"1699472565-3206","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=23","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-001007.jpg?itok=krPoNzRM","Bath Set With Vinyl Dinosaurs, 8 Piece","R 79.99"
